"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-01-02,9,2.27235022465244e-10,2.62548005558472e-09,4.77404338283804e-10,2.97047691999452e-10,5.84959969351928e-10
2023-01-02,10,2.22632814961266e-10,2.76819434041897e-09,4.9666487589306e-10,3.14550052671336e-10,5.88816717606022e-10
2023-01-02,11,2.32564620339382e-10,2.95119906290608e-09,5.17111575781826e-10,3.80049464121512e-10,6.65511867836699e-10
2023-01-02,12,2.14932988074068e-10,2.39389086331698e-09,4.11578965353598e-10,4.15690232236088e-10,7.31021410071975e-10
2023-01-02,13,1.88985327387314e-10,1.5465566605144e-09,2.63488231233566e-10,4.85686157958298e-10,8.15271683496377e-10
2023-01-02,14,1.82119083702581e-10,1.2624813416906e-09,2.03828787181948e-10,5.89025161978896e-10,7.05466962624968e-10
2023-01-02,15,2.59238103206272e-10,1.19810272813936e-09,1.77835135506399e-10,8.96194229937919e-10,7.5211370464956e-10
2023-01-02,16,2.70887062781e-10,1.17877252403531e-09,1.65786565031745e-10,9.49398004657098e-10,8.02131860933031e-10
2023-01-02,17,3.1175723114174e-10,1.30013488863767e-09,1.67706251663624e-10,1.13915221700012e-09,9.17981690662373e-10
2023-01-02,18,1.35548494650806e-09,1.33402422441975e-09,1.77214021235272e-10,2.58238608275008e-09,1.52113510676344e-09
2023-01-02,19,1.60042334940158e-09,1.59981672354093e-09,1.9671030082602e-10,2.85361889673652e-09,2.01652428089005e-09
2023-01-02,20,1.71001124371628e-09,1.77287640124035e-09,2.1391438620455e-10,3.09698733325092e-09,2.33197550159048e-09
2023-01-02,21,1.78901660152775e-09,1.93030280648543e-09,2.35731933972971e-10,3.26004734318985e-09,2.99811775406056e-09
2023-01-02,22,1.79628700802681e-09,2.06049222128968e-09,2.73148115237376e-10,2.9203073292905e-09,2.89298873745736e-09
2023-01-02,23,1.58482083012501e-09,1.91590920906037e-09,2.90073742803543e-10,2.20137508222251e-09,2.06628114618468e-09
2023-01-03,0,1.28549171307668e-09,1.75380632239097e-09,2.9663413392278e-10,1.61211644034154e-09,1.66594293915523e-09
