"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-01-31,23,1.00072501796859e-09,1.53690775119529e-08,4.38578636266247e-09,3.33202740250313e-09,8.88671866656869e-09
2023-02-01,0,1.02895732038977e-09,1.75811027282704e-08,5.1307966390606e-09,3.68999718319935e-09,9.86809305016795e-09
2023-02-01,1,1.01742174598536e-09,1.92519684294934e-08,5.7565192493423e-09,3.69818666134432e-09,9.97877402042979e-09
2023-02-01,2,9.97741371723619e-10,2.07691348586567e-08,6.31488524465524e-09,3.47424213860805e-09,9.77935288683836e-09
2023-02-01,3,9.64423700934038e-10,2.21039395542503e-08,6.83764046402989e-09,3.07659467976303e-09,9.80718909809322e-09
2023-02-01,4,9.10076776115945e-10,2.32953752899107e-08,7.32220741228281e-09,2.54487126940498e-09,9.52042150784193e-09
2023-02-01,5,8.35790385437764e-10,2.38944220583726e-08,7.68287057768564e-09,1.97919688749282e-09,8.3175880736142e-09
2023-02-01,6,7.47910673202509e-10,2.3799723872231e-08,7.88392984045743e-09,1.447951667969e-09,1.00350890984511e-08
2023-02-01,7,6.60380348603724e-10,2.33825323002522e-08,7.96580556220892e-09,1.01018166359108e-09,1.11890135282553e-08
2023-02-01,8,5.88696922329215e-10,2.27707998615677e-08,7.95589364863385e-09,7.29039947043651e-10,9.60559966615114e-09
2023-02-01,9,5.48645674884932e-10,2.16419823865274e-08,7.7483236011935e-09,5.70876935831923e-10,1.22981390729177e-08
2023-02-01,10,5.56908387752632e-10,1.70799886258541e-08,6.04000090941763e-09,5.61584177959109e-10,1.21312906754606e-08
2023-02-01,11,5.25023838996369e-10,1.09385017953156e-08,3.71309958604668e-09,5.58037764189498e-10,8.72741796488345e-09
2023-02-01,12,5.5552321099269e-10,8.05038994277849e-09,2.60851026178267e-09,1.96809560705849e-09,7.10230669425955e-09
2023-02-01,13,5.58791500491183e-10,6.65307333001992e-09,2.10527004470662e-09,1.69867541202889e-09,5.82014644429931e-09
2023-02-01,14,5.87045630422861e-10,6.06542068914279e-09,1.88358144480197e-09,1.50101353809978e-09,5.07492106763827e-09
2023-02-01,15,6.50814121988346e-10,5.73337051942044e-09,1.74523847463863e-09,1.32632619735559e-09,4.59291741233348e-09
2023-02-01,16,7.2263010021499e-10,5.64728488673888e-09,1.6834360723044e-09,1.18523433964888e-09,4.35873102342451e-09
2023-02-01,17,7.81398551522343e-10,5.77753962683822e-09,1.69022197362659e-09,1.08723334532563e-09,4.31760453141494e-09
2023-02-01,18,9.05335909992739e-10,6.02071430661237e-09,1.71299150762656e-09,1.66625289537174e-09,4.28955611094938e-09
2023-02-01,19,9.68497193060873e-10,6.73298096686955e-09,1.91656651706289e-09,1.63989470429031e-09,4.42135834338047e-09
2023-02-01,20,1.04358621267811e-09,7.76547955376895e-09,2.22498541685716e-09,1.69011209541492e-09,4.46162691598233e-09
2023-02-01,21,1.09327071918033e-09,9.59691570304308e-09,2.79826761835265e-09,1.76379247692664e-09,4.66558212670767e-09
2023-02-01,22,1.10480765774654e-09,1.12478762650972e-08,3.33402870456435e-09,1.81286595225827e-09,4.99617622019008e-09
2023-02-01,23,1.08837155871663e-09,1.24163870437403e-08,3.71632854370241e-09,1.81980928096919e-09,4.99919381179202e-09
2023-02-02,0,1.05852724091045e-09,1.31782237391942e-08,3.96268084443046e-09,1.80014558528931e-09,6.13722196210497e-09
2023-02-02,1,1.01545824563408e-09,1.36821866944374e-08,4.12678185260319e-09,1.73788086195735e-09,6.93975912938747e-09
2023-02-02,2,9.44616932627661e-10,1.37963863914453e-08,4.19075058612521e-09,1.60766900363958e-09,6.80338199874329e-09
2023-02-02,3,8.58609480755101e-10,1.35521384602658e-08,4.18922909992754e-09,1.41682498896914e-09,7.88359588350137e-09
2023-02-02,4,7.8719309281499e-10,1.33380652054291e-08,4.18754812300955e-09,1.22491358858301e-09,8.30730718462684e-09
