Area,Day,Hour,temp_2m,temp_850hPa,inversion,Inversion_dummy
Santiago,2023-01-18,22,295.849,292.8739,-2.9750977,0
Santiago,2023-01-18,23,294.10504,292.45312,-1.6519165,0
Santiago,2023-01-19,0,291.53912,292.12262,0.5834961,1
Santiago,2023-01-19,1,290.44876,292.45764,2.0088806,1
Santiago,2023-01-19,2,289.4745,292.8007,3.3262024,1
Santiago,2023-01-19,3,288.41766,292.81638,4.398712,1
Santiago,2023-01-19,4,287.41153,292.62225,5.210724,1
Santiago,2023-01-19,5,286.83005,292.34088,5.5108337,1
Santiago,2023-01-19,6,286.3563,292.12503,5.768738,1
Santiago,2023-01-19,7,286.21957,292.1026,5.883026,1
Santiago,2023-01-19,8,286.21204,292.07394,5.861908,1
Santiago,2023-01-19,9,286.13248,291.9085,5.7760315,1
Santiago,2023-01-19,10,285.6665,292.12698,6.4604797,1
Santiago,2023-01-19,11,286.62225,292.4738,5.851532,1
Santiago,2023-01-19,12,288.13248,292.20206,4.06958,1
Santiago,2023-01-19,13,289.1465,291.85114,2.7046204,1
Santiago,2023-01-19,14,290.33572,291.46365,1.1279297,1
Santiago,2023-01-19,15,291.37195,290.63647,-0.73547363,0
Santiago,2023-01-19,16,292.0655,290.46024,-1.6052551,0
Santiago,2023-01-19,17,292.59747,290.3719,-2.225586,0
Santiago,2023-01-19,18,292.73395,290.2525,-2.4814453,0
Santiago,2023-01-19,19,292.74988,289.97333,-2.7765503,0
Santiago,2023-01-19,20,292.69373,289.5995,-3.0942383,0
Santiago,2023-01-19,21,292.18622,289.2024,-2.9838257,0
Santiago,2023-01-19,22,290.78418,289.1133,-1.6708679,0
Santiago,2023-01-19,23,289.80988,289.13184,-0.67803955,0
Santiago,2023-01-20,0,289.00775,289.01672,0.008972168,1
Santiago,2023-01-20,1,288.56384,288.98126,0.41741943,1
Santiago,2023-01-20,2,287.884,288.94806,1.0640564,1
Santiago,2023-01-20,3,287.61548,288.80475,1.18927,1
Santiago,2023-01-20,4,287.18973,288.80023,1.6105042,1
Santiago,2023-01-20,5,286.7018,288.9578,2.2559814,1
Santiago,2023-01-20,6,286.3104,289.21472,2.9043274,1
Santiago,2023-01-20,7,286.12924,289.41843,3.2891846,1
Santiago,2023-01-20,8,286.26498,289.50525,3.240265,1
Santiago,2023-01-20,9,286.26508,289.4568,3.1917114,1
Santiago,2023-01-20,10,286.03513,288.95535,2.920227,1
Santiago,2023-01-20,11,286.74338,289.17905,2.435669,1
Santiago,2023-01-20,12,288.0592,289.6056,1.5463867,1
Santiago,2023-01-20,13,288.87598,289.93982,1.0638428,1
Santiago,2023-01-20,14,290.04285,289.99527,-0.047576904,0
Santiago,2023-01-20,15,291.35724,289.99408,-1.3631592,0
Santiago,2023-01-20,16,292.60864,290.2265,-2.382141,0
Santiago,2023-01-20,17,293.68146,290.58197,-3.0994873,0
Santiago,2023-01-20,18,294.54895,290.7124,-3.8365479,0
Santiago,2023-01-20,19,295.0476,290.81577,-4.231842,0
Santiago,2023-01-20,20,295.36957,291.04218,-4.3273926,0
Santiago,2023-01-20,21,294.85596,291.00244,-3.8535156,0
Santiago,2023-01-20,22,293.83087,290.4081,-3.42276,0
Santiago,2023-01-20,23,292.19458,290.12732,-2.0672607,0
Santiago,2023-01-21,0,290.02985,289.89365,-0.13619995,0
Santiago,2023-01-21,1,289.27045,290.10233,0.83187866,1
Santiago,2023-01-21,2,288.36072,290.487,2.1262817,1
Santiago,2023-01-21,3,287.36047,290.58105,3.220581,1
Santiago,2023-01-21,4,286.4087,290.6267,4.2180176,1
Santiago,2023-01-21,5,285.76465,290.67532,4.910675,1
Santiago,2023-01-21,6,284.9405,290.78244,5.8419495,1
Santiago,2023-01-21,7,284.02856,290.83923,6.810669,1
Santiago,2023-01-21,8,283.54388,290.90686,7.362976,1
Santiago,2023-01-21,9,282.9663,291.06433,8.098022,1
Santiago,2023-01-21,10,282.91632,290.93915,8.022827,1
Santiago,2023-01-21,11,285.01953,291.16174,6.142212,1
Santiago,2023-01-21,12,289.07816,291.39008,2.3119202,1
Santiago,2023-01-21,13,290.95117,291.93317,0.9819946,1
Santiago,2023-01-21,14,292.0752,292.09167,0.016479492,1
Santiago,2023-01-21,15,294.0006,291.8149,-2.1856995,0
Santiago,2023-01-21,16,295.08453,291.8211,-3.2634277,0
Santiago,2023-01-21,17,295.7212,291.72647,-3.9947205,0
Santiago,2023-01-21,18,296.43726,291.7438,-4.693451,0
Santiago,2023-01-21,19,295.96332,291.81595,-4.1473694,0
Santiago,2023-01-21,20,295.88556,291.76303,-4.122528,0
Santiago,2023-01-21,21,295.2177,291.67316,-3.5445557,0
Santiago,2023-01-21,22,294.69696,291.56534,-3.1316223,0
Santiago,2023-01-21,23,292.51166,290.9572,-1.5544434,0
Santiago,2023-01-22,0,290.2693,290.2697,0.0004272461,1
Santiago,2023-01-22,1,289.37317,289.8454,0.472229,1
Santiago,2023-01-22,2,288.5017,289.95535,1.4536438,1
Santiago,2023-01-22,3,287.17865,290.16647,2.9878235,1
Santiago,2023-01-22,4,286.4402,290.2976,3.8574219,1
Santiago,2023-01-22,5,285.3683,290.36566,4.9973755,1
Santiago,2023-01-22,6,284.5183,290.37698,5.858673,1
Santiago,2023-01-22,7,284.09448,290.4203,6.3258057,1
Santiago,2023-01-22,8,283.93384,290.53592,6.6020813,1
Santiago,2023-01-22,9,283.7104,290.72705,7.0166626,1
Santiago,2023-01-22,10,283.39862,290.22412,6.8255005,1
Santiago,2023-01-22,11,284.88452,290.89307,6.008545,1
Santiago,2023-01-22,12,289.64175,290.91278,1.2710266,1
Santiago,2023-01-22,13,290.2788,291.21,0.93118286,1
Santiago,2023-01-22,14,290.47644,291.59305,1.1166077,1
Santiago,2023-01-22,15,291.03284,291.88644,0.8536072,1
Santiago,2023-01-22,16,294.4001,292.38556,-2.0145264,0
Santiago,2023-01-22,17,295.53973,292.8701,-2.6696472,0
Santiago,2023-01-22,18,296.44794,293.21127,-3.2366638,0
Santiago,2023-01-22,19,296.75513,293.44232,-3.3128052,0
Santiago,2023-01-22,20,296.02252,293.45413,-2.56839,0
Santiago,2023-01-22,21,295.5769,293.1988,-2.3781128,0
Santiago,2023-01-22,22,294.4666,292.78473,-1.6818848,0
Santiago,2023-01-22,23,293.22308,291.95398,-1.269104,0
Santiago,2023-01-23,0,291.60278,291.37457,-0.22821045,0
Santiago,2023-01-23,1,290.91504,291.17133,0.25628662,1
Santiago,2023-01-23,2,290.7127,291.4749,0.76220703,1
Santiago,2023-01-23,3,289.46344,291.69568,2.2322388,1
Santiago,2023-01-23,4,288.08948,291.79587,3.7063904,1
Santiago,2023-01-23,5,287.70312,291.85376,4.150635,1
Santiago,2023-01-23,6,286.78516,291.86722,5.082062,1
Santiago,2023-01-23,7,286.30908,291.70053,5.391449,1
Santiago,2023-01-23,8,286.06604,291.4973,5.4312744,1
Santiago,2023-01-23,9,286.294,291.2699,4.975891,1
Santiago,2023-01-23,10,283.79932,291.32834,7.529022,1
Santiago,2023-01-23,11,285.79187,291.69495,5.903076,1
Santiago,2023-01-23,12,288.82788,291.81046,2.9825745,1
Santiago,2023-01-23,13,290.9323,291.94547,1.0131531,1
Santiago,2023-01-23,14,292.6245,291.98956,-0.63494873,0
Santiago,2023-01-23,15,293.12347,292.13013,-0.99334717,0
Santiago,2023-01-23,16,293.41742,292.3015,-1.1159058,0
Santiago,2023-01-23,17,295.60565,292.55365,-3.052002,0
Santiago,2023-01-23,18,296.3614,292.52957,-3.8318176,0
Santiago,2023-01-23,19,296.37317,292.7769,-3.596283,0
Santiago,2023-01-23,20,295.96307,292.33078,-3.6322937,0
Santiago,2023-01-23,21,294.9699,292.12335,-2.8465576,0
Santiago,2023-01-23,22,294.84998,291.35095,-3.4990234,0
Santiago,2023-01-23,23,293.29626,290.8165,-2.4797668,0
Santiago,2023-01-24,0,290.7608,290.12952,-0.6312866,0
Santiago,2023-01-24,1,289.73016,289.52582,-0.2043457,0
Santiago,2023-01-24,2,288.2851,289.32596,1.040863,1
Santiago,2023-01-24,3,287.18195,289.4454,2.2634583,1
Santiago,2023-01-24,4,286.84827,289.66156,2.8132935,1
Santiago,2023-01-24,5,286.11816,289.61926,3.5010986,1
Santiago,2023-01-24,6,285.6281,289.2334,3.6052856,1
Santiago,2023-01-24,7,284.9679,288.98087,4.01297,1
Santiago,2023-01-24,8,284.22107,288.99643,4.77536,1
Santiago,2023-01-24,9,284.24365,289.19272,4.949066,1
Santiago,2023-01-24,10,283.89075,288.77103,4.8802795,1
Santiago,2023-01-24,11,285.01837,288.64288,3.6245117,1
Santiago,2023-01-24,12,287.52478,289.15747,1.6326904,1
Santiago,2023-01-24,13,289.49933,290.40283,0.9035034,1
Santiago,2023-01-24,14,291.5003,291.227,-0.27331543,0
Santiago,2023-01-24,15,293.3222,291.41522,-1.9069824,0
Santiago,2023-01-24,16,294.2527,291.75064,-2.5020447,0
Santiago,2023-01-24,17,295.50287,292.14005,-3.3628235,0
Santiago,2023-01-24,18,295.82056,292.72656,-3.0939941,0
Santiago,2023-01-24,19,296.99774,292.83627,-4.1614685,0
Santiago,2023-01-24,20,296.5818,292.87628,-3.7055054,0
Santiago,2023-01-24,21,296.4646,292.71735,-3.7472534,0
Santiago,2023-01-24,22,295.635,292.1657,-3.4692993,0
Santiago,2023-01-24,23,293.72308,291.60913,-2.1139526,0
Santiago,2023-01-25,0,291.12225,291.33972,0.21746826,1
Santiago,2023-01-25,1,290.40845,291.3028,0.89434814,1
Santiago,2023-01-25,2,289.85132,291.40515,1.553833,1
Santiago,2023-01-25,3,288.9383,291.48804,2.5497437,1
Santiago,2023-01-25,4,287.67053,291.56332,3.8927917,1
Santiago,2023-01-25,5,286.99585,291.62128,4.6254272,1
Santiago,2023-01-25,6,286.64874,291.5645,4.9157715,1
Santiago,2023-01-25,7,286.4803,291.3749,4.894623,1
Santiago,2023-01-25,8,286.19324,291.10425,4.9110107,1
Santiago,2023-01-25,9,285.3188,290.86462,5.5458374,1
Santiago,2023-01-25,10,284.60944,290.8866,6.2771606,1
Santiago,2023-01-25,11,286.37073,290.95462,4.583893,1
Santiago,2023-01-25,12,289.5028,290.96866,1.4658508,1
Santiago,2023-01-25,13,291.09106,291.4837,0.39263916,1
Santiago,2023-01-25,14,292.8745,291.74002,-1.134491,0
Santiago,2023-01-25,15,294.29095,292.024,-2.2669678,0
Santiago,2023-01-25,16,295.24268,292.36533,-2.8773499,0
Santiago,2023-01-25,17,296.04053,292.50052,-3.5400085,0
Santiago,2023-01-25,18,296.44922,292.67752,-3.771698,0
Santiago,2023-01-25,19,295.9558,292.59943,-3.3563843,0
Santiago,2023-01-25,20,295.59985,292.5312,-3.0686646,0
Santiago,2023-01-25,21,295.68335,292.22968,-3.4536743,0
Santiago,2023-01-25,22,294.33136,291.87735,-2.45401,0
Santiago,2023-01-25,23,293.07898,291.4351,-1.6438904,0
Santiago,2023-01-26,0,290.537,290.62646,0.08947754,1
Santiago,2023-01-26,1,289.17743,289.8855,0.70806885,1
Santiago,2023-01-26,2,288.34467,289.5514,1.2067261,1
Santiago,2023-01-26,3,287.25922,289.4648,2.205597,1
Santiago,2023-01-26,4,286.41718,289.72424,3.3070679,1
Santiago,2023-01-26,5,285.24304,290.01154,4.7684937,1
Santiago,2023-01-26,6,284.61285,290.2113,5.5984497,1
Santiago,2023-01-26,7,284.403,290.32324,5.920227,1
Santiago,2023-01-26,8,284.0805,290.42947,6.3489685,1
Santiago,2023-01-26,9,283.83417,290.46915,6.6349792,1
Santiago,2023-01-26,10,283.99347,289.88693,5.893463,1
Santiago,2023-01-26,11,285.55515,289.70685,4.151703,1
Santiago,2023-01-26,12,287.72675,289.6318,1.9050598,1
Santiago,2023-01-26,13,289.302,290.1989,0.8969116,1
Santiago,2023-01-26,14,290.60614,290.59464,-0.011505127,0
Santiago,2023-01-26,15,292.14618,290.6892,-1.4569702,0
Santiago,2023-01-26,16,293.16107,291.1181,-2.0429688,0
Santiago,2023-01-26,17,294.3222,291.36517,-2.9570312,0
Santiago,2023-01-26,18,294.97174,291.33932,-3.6324158,0
Santiago,2023-01-26,19,294.59344,291.4336,-3.159851,0
Santiago,2023-01-26,20,294.90778,291.5263,-3.3814697,0
Santiago,2023-01-26,21,294.36072,291.29865,-3.0620728,0
Santiago,2023-01-26,22,294.13562,291.1864,-2.9492188,0
Santiago,2023-01-26,23,292.20776,290.62018,-1.5875854,0
Santiago,2023-01-27,0,290.15106,290.01825,-0.1328125,0
Santiago,2023-01-27,1,289.46765,289.71686,0.24920654,1
Santiago,2023-01-27,2,288.7741,289.89935,1.1252441,1
Santiago,2023-01-27,3,287.4301,290.0893,2.6591797,1
Santiago,2023-01-27,4,286.2887,290.16718,3.878479,1
Santiago,2023-01-27,5,285.2013,290.12036,4.9190674,1
Santiago,2023-01-27,6,283.90503,290.04352,6.138489,1
Santiago,2023-01-27,7,283.30157,290.1791,6.877533,1
Santiago,2023-01-27,8,282.88678,290.31863,7.4318542,1
Santiago,2023-01-27,9,282.4419,290.57227,8.130371,1
Santiago,2023-01-27,10,282.75995,290.7571,7.997162,1
Santiago,2023-01-27,11,284.50128,290.9015,6.4002075,1
Santiago,2023-01-27,12,287.8011,290.9044,3.103302,1
Santiago,2023-01-27,13,289.9441,291.10864,1.1645508,1
Santiago,2023-01-27,14,291.9516,291.13885,-0.81274414,0
Santiago,2023-01-27,15,293.41193,291.34314,-2.0687866,0
Santiago,2023-01-27,16,295.0865,291.82028,-3.2662048,0
Santiago,2023-01-27,17,295.90295,292.34998,-3.5529785,0
Santiago,2023-01-27,18,296.65112,292.90286,-3.7482605,0
Santiago,2023-01-27,19,297.52325,293.19055,-4.3327026,0
Santiago,2023-01-27,20,296.99384,293.11096,-3.8828735,0
Santiago,2023-01-27,21,296.63293,292.8545,-3.7784424,0
Santiago,2023-01-27,22,295.58063,292.77634,-2.8042908,0
Santiago,2023-01-27,23,293.6281,292.1872,-1.440918,0
Santiago,2023-01-28,0,291.81683,291.55997,-0.25686646,0
Santiago,2023-01-28,1,291.16742,291.33252,0.1651001,1
Santiago,2023-01-28,2,289.92383,291.6281,1.7042847,1
Santiago,2023-01-28,3,287.78912,291.98376,4.194641,1
Santiago,2023-01-28,4,286.80072,292.24857,5.4478455,1
Santiago,2023-01-28,5,286.11584,292.3258,6.209961,1
Santiago,2023-01-28,6,285.42426,292.282,6.8577576,1
Santiago,2023-01-28,7,284.99347,292.263,7.2695312,1
Santiago,2023-01-28,8,284.75787,292.25308,7.4952087,1
Santiago,2023-01-28,9,284.40485,292.29092,7.886078,1
Santiago,2023-01-28,10,284.24835,292.08658,7.8382263,1
Santiago,2023-01-28,11,285.59088,292.25473,6.663849,1
Santiago,2023-01-28,12,289.29712,292.50034,3.2032166,1
Santiago,2023-01-28,13,291.48608,292.81433,1.3282471,1
Santiago,2023-01-28,14,293.19843,293.05624,-0.1421814,0
Santiago,2023-01-28,15,295.15442,293.26773,-1.8866882,0
Santiago,2023-01-28,16,296.97382,293.54196,-3.4318542,0
Santiago,2023-01-28,17,298.44818,293.97195,-4.476227,0
Santiago,2023-01-28,18,299.34894,294.39764,-4.951294,0
Santiago,2023-01-28,19,299.83545,294.655,-5.1804504,0
Santiago,2023-01-28,20,299.44055,294.73956,-4.700989,0
Santiago,2023-01-28,21,298.04675,294.6344,-3.4123535,0
Santiago,2023-01-28,22,297.4583,294.26248,-3.1958313,0
Santiago,2023-01-28,23,295.58685,293.57468,-2.0121765,0
Santiago,2023-01-29,0,293.25232,293.09564,-0.15667725,0
Santiago,2023-01-29,1,292.11603,292.88446,0.7684326,1
Santiago,2023-01-29,2,291.27832,292.94296,1.6646423,1
Santiago,2023-01-29,3,289.67303,293.05084,3.3778076,1
Santiago,2023-01-29,4,288.85736,293.09448,4.2371216,1
Santiago,2023-01-29,5,287.99573,293.10065,5.1049194,1
Santiago,2023-01-29,6,286.8437,293.04584,6.2021484,1
Santiago,2023-01-29,7,286.58844,293.0108,6.4223633,1
Santiago,2023-01-29,8,286.27783,292.86563,6.587799,1
Santiago,2023-01-29,9,286.7801,292.67496,5.894867,1
Santiago,2023-01-29,10,286.0515,292.69504,6.643524,1
Santiago,2023-01-29,11,286.44482,292.6583,6.2134705,1
Santiago,2023-01-29,12,289.57013,292.74884,3.178711,1
Santiago,2023-01-29,13,291.93884,293.02698,1.0881348,1
Santiago,2023-01-29,14,293.99377,293.29523,-0.69854736,0
Santiago,2023-01-29,15,295.9458,293.44293,-2.5028687,0
Santiago,2023-01-29,16,297.1853,293.60745,-3.5778503,0
Santiago,2023-01-29,17,298.06226,293.83893,-4.2233276,0
Santiago,2023-01-29,18,298.46564,293.95865,-4.5069885,0
Santiago,2023-01-29,19,298.27533,294.06564,-4.2096863,0
Santiago,2023-01-29,20,297.47058,294.1092,-3.3613892,0
Santiago,2023-01-29,21,296.5691,293.84836,-2.7207336,0
Santiago,2023-01-29,22,296.0749,293.53967,-2.5352173,0
Santiago,2023-01-29,23,294.63824,292.8719,-1.7663574,0
Santiago,2023-01-30,0,292.21826,292.27936,0.06109619,1
Santiago,2023-01-30,1,291.13455,291.992,0.8574524,1
Santiago,2023-01-30,2,290.32678,292.0693,1.7425232,1
Santiago,2023-01-30,3,288.99072,292.11182,3.1210938,1
Santiago,2023-01-30,4,288.37286,292.11737,3.7445068,1
Santiago,2023-01-30,5,287.76782,292.01343,4.2456055,1
Santiago,2023-01-30,6,287.4143,291.922,4.5076904,1
Santiago,2023-01-30,7,286.8499,291.9521,5.102173,1
Santiago,2023-01-30,8,286.5197,291.94012,5.42041,1
Santiago,2023-01-30,9,286.29102,291.8731,5.5820923,1
Santiago,2023-01-30,10,285.50397,291.85486,6.350891,1
Santiago,2023-01-30,11,286.30783,291.7849,5.4770813,1
Santiago,2023-01-30,12,288.82858,291.84045,3.0118713,1
Santiago,2023-01-30,13,290.50467,292.6082,2.1035156,1
Santiago,2023-01-30,14,292.48242,293.0558,0.57336426,1
Santiago,2023-01-30,15,294.58698,293.03748,-1.5494995,0
Santiago,2023-01-30,16,296.3114,293.2273,-3.0841064,0
Santiago,2023-01-30,17,297.72577,293.4224,-4.3033752,0
Santiago,2023-01-30,18,298.6173,293.69208,-4.925232,0
Santiago,2023-01-30,19,298.63092,293.90775,-4.723175,0
Santiago,2023-01-30,20,298.4093,293.85968,-4.5496216,0
Santiago,2023-01-30,21,297.90607,293.6272,-4.2788696,0
Santiago,2023-01-30,22,296.67657,293.40723,-3.2693481,0
Santiago,2023-01-30,23,294.75903,292.84644,-1.9125977,0
Santiago,2023-01-31,0,292.28748,292.11438,-0.1730957,0
Santiago,2023-01-31,1,291.13715,291.68967,0.55252075,1
Santiago,2023-01-31,2,290.3242,291.90106,1.5768738,1
Santiago,2023-01-31,3,289.27267,291.97012,2.6974487,1
Santiago,2023-01-31,4,288.51056,292.07117,3.560608,1
Santiago,2023-01-31,5,287.7192,292.22107,4.5018616,1
Santiago,2023-01-31,6,287.24835,292.32117,5.072815,1
Santiago,2023-01-31,7,286.92413,292.32092,5.3967896,1
Santiago,2023-01-31,8,286.766,292.1267,5.360718,1
Santiago,2023-01-31,9,286.51117,291.89835,5.3871765,1
Santiago,2023-01-31,10,286.32193,291.6004,5.278473,1
Santiago,2023-01-31,11,287.0871,291.4084,4.321289,1
Santiago,2023-01-31,12,289.39905,291.18762,1.7885742,1
Santiago,2023-01-31,13,291.20688,291.45724,0.2503662,1
Santiago,2023-01-31,14,292.8233,291.67645,-1.1468506,0
Santiago,2023-01-31,15,294.3958,291.99988,-2.395935,0
Santiago,2023-01-31,16,295.85712,292.33823,-3.5188904,0
Santiago,2023-01-31,17,297.06964,292.61133,-4.458313,0
Santiago,2023-01-31,18,298.01678,292.89264,-5.1241455,0
Santiago,2023-01-31,19,298.45306,293.06216,-5.3908997,0
Santiago,2023-01-31,20,298.1513,293.01852,-5.132782,0
Santiago,2023-01-31,21,297.5946,292.69064,-4.903961,0
Santiago,2023-01-31,22,294.91235,292.289,-2.623352,0
Santiago,2023-01-31,23,292.79236,291.7742,-1.018158,0
Santiago,2023-02-01,0,291.13635,291.09317,-0.043182373,0
Santiago,2023-02-01,1,290.50708,290.86786,0.3607788,1
Santiago,2023-02-01,2,289.5594,290.9901,1.4307251,1
Santiago,2023-02-01,3,288.5384,290.80194,2.2635498,1
Santiago,2023-02-01,4,288.08963,290.71436,2.6247253,1
Santiago,2023-02-01,5,287.7163,290.6776,2.9613037,1
Santiago,2023-02-01,6,287.30298,290.30957,3.0065918,1
Santiago,2023-02-01,7,287.01288,290.01874,3.0058594,1
Santiago,2023-02-01,8,286.43378,289.95877,3.524994,1
Santiago,2023-02-01,9,285.70966,290.17847,4.468811,1
Santiago,2023-02-01,10,284.95877,290.5276,5.568817,1
Santiago,2023-02-01,11,285.474,290.30023,4.826233,1
Santiago,2023-02-01,12,287.86224,290.71143,2.8491821,1
Santiago,2023-02-01,13,289.69427,291.1112,1.4169312,1
Santiago,2023-02-01,14,291.66534,291.20636,-0.45898438,0
Santiago,2023-02-01,15,293.40106,291.8115,-1.5895691,0
Santiago,2023-02-01,16,295.41797,292.59805,-2.8199158,0
Santiago,2023-02-01,17,297.2799,293.03754,-4.2423706,0
Santiago,2023-02-01,18,298.2735,293.35815,-4.915344,0
Santiago,2023-02-01,19,298.3991,293.5711,-4.828003,0
Santiago,2023-02-01,20,297.9984,293.48352,-4.5148926,0
Santiago,2023-02-01,21,296.87946,293.16882,-3.7106323,0
Santiago,2023-02-01,22,295.8612,292.6195,-3.2416992,0
Santiago,2023-02-01,23,293.77893,291.99106,-1.7878723,0
Santiago,2023-02-02,0,291.51404,291.534,0.019958496,1
Santiago,2023-02-02,1,291.26257,291.48022,0.21765137,1
Santiago,2023-02-02,2,290.7188,291.8318,1.1129761,1
Santiago,2023-02-02,3,288.64606,292.05438,3.4083252,1
Santiago,2023-02-02,4,287.73395,292.12216,4.388214,1
Santiago,2023-02-02,5,286.99237,292.10156,5.109192,1
Santiago,2023-02-02,6,285.95764,292.10477,6.1471252,1
Santiago,2023-02-02,7,285.3924,292.30582,6.9134216,1
Santiago,2023-02-02,8,284.85156,292.65356,7.802002,1
Santiago,2023-02-02,9,284.27228,293.11346,8.841187,1
Santiago,2023-02-02,10,284.58215,292.45706,7.8749084,1
Santiago,2023-02-02,11,285.9588,293.05243,7.093628,1
Santiago,2023-02-02,12,289.9464,293.19128,3.244873,1
Santiago,2023-02-02,13,292.72046,293.65628,0.93582153,1
Santiago,2023-02-02,14,294.73584,294.30722,-0.42861938,0
Santiago,2023-02-02,15,296.68396,294.7473,-1.9366455,0
Santiago,2023-02-02,16,298.21088,295.11942,-3.0914612,0
Santiago,2023-02-02,17,299.37842,295.33972,-4.0386963,0
Santiago,2023-02-02,18,300.37225,295.69705,-4.6752014,0
Santiago,2023-02-02,19,300.88562,295.909,-4.9766235,0
Santiago,2023-02-02,20,300.6726,295.84946,-4.8231506,0
Santiago,2023-02-02,21,299.58746,295.55005,-4.0374146,0
Santiago,2023-02-02,22,298.5208,295.15677,-3.3640442,0
Santiago,2023-02-02,23,296.15326,294.45892,-1.6943359,0
Santiago,2023-02-03,0,293.95386,293.9331,-0.020751953,0
Santiago,2023-02-03,1,293.3141,294.05963,0.74554443,1
Santiago,2023-02-03,2,292.02356,294.40332,2.3797607,1
Santiago,2023-02-03,3,290.7622,294.5752,3.8129883,1
Santiago,2023-02-03,4,289.94348,294.65906,4.715576,1
Santiago,2023-02-03,5,289.32974,294.68866,5.358917,1
Santiago,2023-02-03,6,289.16058,294.60495,5.4443665,1
Santiago,2023-02-03,7,288.83362,294.37988,5.5462646,1
Santiago,2023-02-03,8,288.71313,294.16144,5.448303,1
Santiago,2023-02-03,9,289.06158,294.1104,5.048828,1
Santiago,2023-02-03,10,288.04944,294.23877,6.189331,1
Santiago,2023-02-03,11,288.1641,293.97903,5.8149414,1
Santiago,2023-02-03,12,290.99603,293.8286,2.8325806,1
Santiago,2023-02-03,13,293.33044,294.37793,1.0474854,1
Santiago,2023-02-03,14,295.22913,294.9109,-0.3182373,0
Santiago,2023-02-03,15,297.38544,294.97314,-2.4122925,0
Santiago,2023-02-03,16,298.43774,295.23868,-3.1990662,0
Santiago,2023-02-03,17,299.49847,295.37445,-4.1240234,0
Santiago,2023-02-03,18,300.1881,295.52295,-4.665161,0
Santiago,2023-02-03,19,299.95184,295.62192,-4.3299255,0
Santiago,2023-02-03,20,299.19415,295.45694,-3.7372131,0
Santiago,2023-02-03,21,297.6861,294.64578,-3.0403137,0
Santiago,2023-02-03,22,296.1347,294.2066,-1.9281006,0
Santiago,2023-02-03,23,294.6175,293.82922,-0.78826904,0
Santiago,2023-02-04,0,292.5652,293.74002,1.1748352,1
Santiago,2023-02-04,1,292.02594,293.84747,1.8215332,1
Santiago,2023-02-04,2,291.51825,294.0245,2.506256,1
Santiago,2023-02-04,3,290.64017,294.19714,3.5569763,1
Santiago,2023-02-04,4,289.90588,294.1079,4.2020264,1
Santiago,2023-02-04,5,288.99963,293.9527,4.953064,1
Santiago,2023-02-04,6,288.69086,293.7355,5.044647,1
Santiago,2023-02-04,7,287.80286,293.34332,5.5404663,1
Santiago,2023-02-04,8,286.95935,292.94257,5.9832153,1
Santiago,2023-02-04,9,286.7038,292.72995,6.0261536,1
Santiago,2023-02-04,10,285.97827,292.41168,6.4334106,1
Santiago,2023-02-04,11,286.66382,292.425,5.7611694,1
Santiago,2023-02-04,12,289.12485,292.31042,3.1855774,1
Santiago,2023-02-04,13,291.22162,292.67902,1.4573975,1
